classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
anak [Negative (3.0)] vincent aja [Positive (1.0)] goreng [Negative (2.0)] asa [Negative (2.0)] bully [Negative (6.0)] banyakn deh, anak vincent aja goreng asa bully banyakn deh,['anak [Negative (3.0)] vincent aja [Positive (1.0)] goreng [Negative (2.0)] asa [Negative (2.0)] bully [Negative (6.0)] banyakn deh'],-5.0,Negative,anak vincent aja goreng asa bully banyakn deh
duga [Negative (1.0)] lahh anjir [Negative (5.0)] wkwkkw, duga lahh anjir wkwkkw,['duga [Negative (1.0)] lahh anjir [Negative (5.0)] wkwkkw'],-5.0,Negative,duga lahh anjir wkwkkw
gila [Negative (5.0)] mati [Negative (6.0)] mati [Negative (6.0)] bain [Negative (2.0)] vincent wkwk ngakak [Negative (2.0)], gila mati mati bain vincent wkwk ngakak,['gila [Negative (5.0)] mati [Negative (6.0)] mati [Negative (6.0)] bain [Negative (2.0)] vincent wkwk ngakak [Negative (2.0)]'],-2.0,Negative,gila mati mati bain vincent wkwk ngakak
nama geng goreng [Negative (2.0)] anak [Negative (4.0)] vincent doang [Negative (1.0)] laku, nama geng goreng anak vincent doang laku,['nama geng goreng [Negative (2.0)] anak [Negative (4.0)] vincent doang [Negative (1.0)] laku'],0.0,Neutral,nama geng goreng anak vincent doang laku
liat [Negative (1.0)] arah [Negative (5.0)] sih banget [Positive (1.0)] jadi [Negative (3.0)] orgtua murid [Positive (3.0)] lapor [Positive (2.0)] anak [Negative (3.0)] dibully [Negative (6.0)] selidik [Negative (4.0)] asap api [Negative (2.0)] kejadia anak [Negative (3.0)] orgtua murid [Positive (3.0)] kelas [Negative (3.0)] anak [Negative (4.0)] japri anak [Negative (3.0)] udh ngatain [Negative (5.0)] ngancem [Negative (5.0)] via wa kirim [Positive (2.0)] ss chat [Positive (3.0)] anak [Negative (3.0)] anak [Negative (4.0)] chat [Positive (3.0)] anak [Negative (3.0)] gin berani luar sekolah [Positive (3.0)] aja [Positive (1.0)] ayo [Positive (5.0)] bawah ya [Positive (4.0)] chat [Positive (4.0)] anak [Negative (3.0)] anak [Negative (4.0)] anjing [Negative (6.0)], liat arah sih banget jadi orgtua murid lapor anak dibully selidik asap api kejadia anak orgtua murid kelas anak japri anak udh ngatain ngancem via wa kirim ss chat anak anak chat anak gin berani luar sekolah aja ayo bawah ya chat anak anak anjing,['liat [Negative (1.0)] arah [Negative (5.0)] sih banget [Positive (1.0)] jadi [Negative (3.0)] orgtua murid [Positive (3.0)] lapor [Positive (2.0)] anak [Negative (3.0)] dibully [Negative (6.0)] selidik [Negative (4.0)] asap api [Negative (2.0)] kejadia anak [Negative (3.0)] orgtua murid [Positive (3.0)] kelas [Negative (3.0)] anak [Negative (4.0)] japri anak [Negative (3.0)] udh ngatain [Negative (5.0)] ngancem [Negative (5.0)] via wa kirim [Positive (2.0)] ss chat [Positive (3.0)] anak [Negative (3.0)] anak [Negative (4.0)] chat [Positive (3.0)] anak [Negative (3.0)] gin berani luar sekolah [Positive (3.0)] aja [Positive (1.0)] ayo [Positive (5.0)] bawah ya [Positive (4.0)] chat [Positive (4.0)] anak [Negative (3.0)] anak [Negative (4.0)] anjing [Negative (6.0)]'],-5.0,Negative,liat arah sih banget jadi orgtua murid lapor anak dibully selidik asap api kejadia anak orgtua murid kelas anak japri anak udh ngatain ngancem via wa kirim ss chat anak anak chat anak gin berani luar sekolah aja ayo bawah ya chat anak anak anjing
anak [Negative (3.0)] pincent mulu [Negative (1.0)], anak pincent mulu,['anak [Negative (3.0)] pincent mulu [Negative (1.0)]'],0.0,Neutral,anak pincent mulu
peduli [Negative (1.0)] anak [Negative (4.0)] pokok [Negative (4.0)] hukum [Negative (4.0)] anak [Negative (4.0)] libat, peduli anak pokok hukum anak libat,['peduli [Negative (1.0)] anak [Negative (4.0)] pokok [Negative (4.0)] hukum [Negative (4.0)] anak [Negative (4.0)] libat'],-4.0,Negative,peduli anak pokok hukum anak libat
lepas [Negative (2.0)] anak [Negative (4.0)] artis [Positive (2.0)] proses [Positive (1.0)] hukum [Negative (3.0)] jalan hukum [Negative (3.0)] contoh, lepas anak artis proses hukum jalan hukum contoh,['lepas [Negative (2.0)] anak [Negative (4.0)] artis [Positive (2.0)] proses [Positive (1.0)] hukum [Negative (3.0)] jalan hukum [Negative (3.0)] contoh'],-3.0,Negative,lepas anak artis proses hukum jalan hukum contoh
vincent up orang tua [Negative (4.0)] artis [Positive (2.0)] cover [Positive (4.0)] coba [Negative (1.0)] berita [Negative (2.0)] fair [Positive (3.0)] suka [Negative (1.0)] nge framed orang aja [Positive (1.0)], vincent up orang tua artis cover coba berita fair suka nge framed orang aja,['vincent up orang tua [Negative (4.0)] artis [Positive (2.0)] cover [Positive (4.0)] coba [Negative (1.0)] berita [Negative (2.0)] fair [Positive (3.0)] suka [Negative (1.0)] nge framed orang aja [Positive (1.0)]'],0.0,Neutral,vincent up orang tua artis cover coba berita fair suka nge framed orang aja
up vincent usut anak [Negative (3.0)] gin berita [Negative (2.0)], up vincent usut anak gin berita,['up vincent usut anak [Negative (3.0)] gin berita [Negative (2.0)]'],-2.0,Negative,up vincent usut anak gin berita
sanksi sekolah [Positive (3.0)] bukti [Negative (3.0)] libat tutup [Negative (2.0)], sanksi sekolah bukti libat tutup,['sanksi sekolah [Positive (3.0)] bukti [Negative (3.0)] libat tutup [Negative (2.0)]'],3.0,Positive,sanksi sekolah bukti libat tutup
anak [Negative (3.0)] silver spoon ckckck ajaa, anak silver spoon ckckck ajaa,['anak [Negative (3.0)] silver spoon ckckck ajaa'],-3.0,Negative,anak silver spoon ckckck ajaa
bokapnya engga goreng [Negative (2.0)] fokus [Negative (2.0)] sekolah [Positive (3.0)] tsk nasib korban [Negative (4.0)] kemanain segi [Negative (4.0)] obat [Negative (4.0)] fisik mental, bokapnya engga goreng fokus sekolah tsk nasib korban kemanain segi obat fisik mental,['bokapnya engga goreng [Negative (2.0)] fokus [Negative (2.0)] sekolah [Positive (3.0)] tsk nasib korban [Negative (4.0)] kemanain segi [Negative (4.0)] obat [Negative (4.0)] fisik mental'],-4.0,Negative,bokapnya engga goreng fokus sekolah tsk nasib korban kemanain segi obat fisik mental
udah geng knapa sorot vincent truss, udah geng knapa sorot vincent truss,['udah geng knapa sorot vincent truss'],0.0,Neutral,udah geng knapa sorot vincent truss
kasihan [Negative (3.0)] vincent, kasihan vincent,['kasihan [Negative (3.0)] vincent'],-3.0,Negative,kasihan vincent
anak [Negative (3.0)] anak [Negative (4.0)] nggak [Positive (1.0)] ngebela vincent anak [Negative (3.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] anak [Negative (3.0)] vincent ayo [Positive (4.0)] media angkat [Positive (3.0)] gembor anak [Negative (3.0)] anak [Negative (4.0)] laku bullying bapak akan hype vincent doang [Negative (1.0)] bulian nya udah generasi [Negative (3.0)] udah lulus [Positive (5.0)] mantan [Negative (3.0)] pembully usut angkat [Positive (3.0)] nama sekolah [Positive (3.0)] nya nggak [Positive (1.0)] generasi [Negative (3.0)] sekolah [Positive (3.0)] tau [Negative (4.0)] tau [Negative (5.0)] pura nggak [Positive (1.0)] tau [Negative (4.0)], anak anak nggak ngebela vincent anak hukum timpal anak vincent ayo media angkat gembor anak anak laku bullying bapak akan hype vincent doang bulian nya udah generasi udah lulus mantan pembully usut angkat nama sekolah nya nggak generasi sekolah tau tau pura nggak tau,['anak [Negative (3.0)] anak [Negative (4.0)] nggak [Positive (1.0)] ngebela vincent anak [Negative (3.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] anak [Negative (3.0)] vincent ayo [Positive (4.0)] media angkat [Positive (3.0)] gembor anak [Negative (3.0)] anak [Negative (4.0)] laku bullying bapak akan hype vincent doang [Negative (1.0)] bulian nya udah generasi [Negative (3.0)] udah lulus [Positive (5.0)] mantan [Negative (3.0)] pembully usut angkat [Positive (3.0)] nama sekolah [Positive (3.0)] nya nggak [Positive (1.0)] generasi [Negative (3.0)] sekolah [Positive (3.0)] tau [Negative (4.0)] tau [Negative (5.0)] pura nggak [Positive (1.0)] tau [Negative (4.0)]'],-4.0,Negative,anak anak nggak ngebela vincent anak hukum timpal anak vincent ayo media angkat gembor anak anak laku bullying bapak akan hype vincent doang bulian nya udah generasi udah lulus mantan pembully usut angkat nama sekolah nya nggak generasi sekolah tau tau pura nggak tau
berita [Negative (2.0)] tendensius high traffic pantes [Negative (3.0)] netizen suka [Negative (1.0)] clickbait media nya ad posisi abu [Negative (2.0)] abu [Negative (2.0)], berita tendensius high traffic pantes netizen suka clickbait media nya ad posisi abu abu,['berita [Negative (2.0)] tendensius high traffic pantes [Negative (3.0)] netizen suka [Negative (1.0)] clickbait media nya ad posisi abu [Negative (2.0)] abu [Negative (2.0)]'],-2.0,Negative,berita tendensius high traffic pantes netizen suka clickbait media nya ad posisi abu abu
anak [Negative (3.0)] up masak [Negative (2.0)] anak [Negative (4.0)] vincent doang [Negative (1.0)], anak up masak anak vincent doang,['anak [Negative (3.0)] up masak [Negative (2.0)] anak [Negative (4.0)] vincent doang [Negative (1.0)]'],0.0,Neutral,anak up masak anak vincent doang
media happy [Positive (5.0)] mana vincent pdhal [Negative (2.0)] mslh anak [Negative (3.0)] nya, media happy mana vincent pdhal mslh anak nya,['media happy [Positive (5.0)] mana vincent pdhal [Negative (2.0)] mslh anak [Negative (3.0)] nya'],5.0,Positive,media happy mana vincent pdhal mslh anak nya
sorot anak [Negative (3.0)] anak [Negative (4.0)] jabat [Negative (4.0)] bikin berita [Negative (2.0)] tuh skalian pilih [Negative (2.0)] pilih [Negative (2.0)], sorot anak anak jabat bikin berita tuh skalian pilih pilih,['sorot anak [Negative (3.0)] anak [Negative (4.0)] jabat [Negative (4.0)] bikin berita [Negative (2.0)] tuh skalian pilih [Negative (2.0)] pilih [Negative (2.0)]'],-2.0,Negative,sorot anak anak jabat bikin berita tuh skalian pilih pilih
muka vincent pampang, muka vincent pampang,['muka vincent pampang'],0.0,Neutral,muka vincent pampang
laku orang tua [Negative (4.0)] stasiun tv berpengkat salah [Negative (4.0)] institusi negara cma anak [Negative (3.0)] vincent up jga up, laku orang tua stasiun tv berpengkat salah institusi negara cma anak vincent up jga up,['laku orang tua [Negative (4.0)] stasiun tv berpengkat salah [Negative (4.0)] institusi negara cma anak [Negative (3.0)] vincent up jga up'],-3.0,Negative,laku orang tua stasiun tv berpengkat salah institusi negara cma anak vincent up jga up
keras dunia [Negative (2.0)] entertainment orang tua [Negative (4.0)] kenal [Negative (2.0)] sorot, keras dunia entertainment orang tua kenal sorot,['keras dunia [Negative (2.0)] entertainment orang tua [Negative (4.0)] kenal [Negative (2.0)] sorot'],-2.0,Negative,keras dunia entertainment orang tua kenal sorot
coba [Negative (1.0)] puncak [Negative (4.0)] karir ambil [Negative (5.0)] sisi positif [Positive (4.0)] syukur [Positive (6.0)] kasih [Negative (1.0)] coba [Negative (1.0)] moga [Positive (1.0)] sangka [Negative (3.0)] nya anak [Negative (3.0)] ganjar [Negative (4.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] pandang [Positive (1.0)] bulu moga [Positive (1.0)] korban [Negative (4.0)] pulih sakit [Negative (5.0)] trauma [Negative (6.0)], coba puncak karir ambil sisi positif syukur kasih coba moga sangka nya anak ganjar hukum timpal pandang bulu moga korban pulih sakit trauma,['coba [Negative (1.0)] puncak [Negative (4.0)] karir ambil [Negative (5.0)] sisi positif [Positive (4.0)] syukur [Positive (6.0)] kasih [Negative (1.0)] coba [Negative (1.0)] moga [Positive (1.0)] sangka [Negative (3.0)] nya anak [Negative (3.0)] ganjar [Negative (4.0)] hukum [Negative (4.0)] timpal [Positive (2.0)] pandang [Positive (1.0)] bulu moga [Positive (1.0)] korban [Negative (4.0)] pulih sakit [Negative (5.0)] trauma [Negative (6.0)]'],-5.0,Negative,coba puncak karir ambil sisi positif syukur kasih coba moga sangka nya anak ganjar hukum timpal pandang bulu moga korban pulih sakit trauma
kena [Negative (3.0)] imbas [Negative (5.0)] vincent, kena imbas vincent,['kena [Negative (3.0)] imbas [Negative (5.0)] vincent'],-5.0,Negative,kena imbas vincent
bullying aniaya [Negative (4.0)] halus tindak aniaya [Negative (4.0)] bullying please [Negative (3.0)], bullying aniaya halus tindak aniaya bullying please,['bullying aniaya [Negative (4.0)] halus tindak aniaya [Negative (4.0)] bullying please [Negative (3.0)]'],-3.0,Negative,bullying aniaya halus tindak aniaya bullying please
kumpar gin ktnya orang laku berani angkat [Positive (3.0)] anak [Negative (3.0)] vincent pasang [Positive (4.0)] foto [Positive (4.0)] si vincent ayo [Positive (4.0)] kumpar laku tlg [Positive (3.0)] angkat [Positive (4.0)] si nya ya [Positive (4.0)] kayak [Negative (3.0)] ni vr adill, kumpar gin ktnya orang laku berani angkat anak vincent pasang foto si vincent ayo kumpar laku tlg angkat si nya ya kayak ni vr adill,['kumpar gin ktnya orang laku berani angkat [Positive (3.0)] anak [Negative (3.0)] vincent pasang [Positive (4.0)] foto [Positive (4.0)] si vincent ayo [Positive (4.0)] kumpar laku tlg [Positive (3.0)] angkat [Positive (4.0)] si nya ya [Positive (4.0)] kayak [Negative (3.0)] ni vr adill'],4.0,Positive,kumpar gin ktnya orang laku berani angkat anak vincent pasang foto si vincent ayo kumpar laku tlg angkat si nya ya kayak ni vr adill
stay strong pincen, stay strong pincen,['stay strong pincen'],0.0,Neutral,stay strong pincen
sorot anak [Negative (3.0)] nya vincent karna artis [Positive (2.0)] media biar [Negative (3.0)] rame [Negative (2.0)] makan [Negative (1.0)] kasi [Negative (4.0)] ya [Positive (4.0)] liat [Negative (1.0)] media skrg, sorot anak nya vincent karna artis media biar rame makan kasi ya liat media skrg,['sorot anak [Negative (3.0)] nya vincent karna artis [Positive (2.0)] media biar [Negative (3.0)] rame [Negative (2.0)] makan [Negative (1.0)] kasi [Negative (4.0)] ya [Positive (4.0)] liat [Negative (1.0)] media skrg'],4.0,Positive,sorot anak nya vincent karna artis media biar rame makan kasi ya liat media skrg
sangka [Negative (3.0)] nya goreng [Negative (2.0)] vincent orang tua [Negative (4.0)] mana, sangka nya goreng vincent orang tua mana,['sangka [Negative (3.0)] nya goreng [Negative (2.0)] vincent orang tua [Negative (4.0)] mana'],-4.0,Negative,sangka nya goreng vincent orang tua mana
angkat [Positive (3.0)] anak [Negative (3.0)] vincent mulu [Negative (1.0)] emang, angkat anak vincent mulu emang,['angkat [Positive (3.0)] anak [Negative (3.0)] vincent mulu [Negative (1.0)] emang'],3.0,Positive,angkat anak vincent mulu emang
goreng [Negative (2.0)] cuman anak [Negative (3.0)] artis [Positive (2.0)] admn, goreng cuman anak artis admn,['goreng [Negative (2.0)] cuman anak [Negative (3.0)] artis [Positive (2.0)] admn'],-3.0,Negative,goreng cuman anak artis admn
vincent jeblosiin penjara [Negative (4.0)] anak [Negative (4.0)] biar [Negative (4.0)] kapok [Negative (4.0)], vincent jeblosiin penjara anak biar kapok,['vincent jeblosiin penjara [Negative (4.0)] anak [Negative (4.0)] biar [Negative (4.0)] kapok [Negative (4.0)]'],-4.0,Negative,vincent jeblosiin penjara anak biar kapok
lumayaan duit, lumayaan duit,['lumayaan duit'],0.0,Neutral,lumayaan duit
hidup [Positive (2.0)] capek [Negative (4.0)] capek [Negative (5.0)] eh katain suami btw ngga sih solusi [Positive (3.0)] biar [Negative (3.0)] pyd bagus [Negative (4.0)] capek [Negative (5.0)] katain suami mulu [Negative (1.0)] cerai [Negative (5.0)] gara [Negative (5.0)] pyd kndur, hidup capek capek eh katain suami btw ngga sih solusi biar pyd bagus capek katain suami mulu cerai gara pyd kndur,['hidup [Positive (2.0)] capek [Negative (4.0)] capek [Negative (5.0)] eh katain suami btw ngga sih solusi [Positive (3.0)] biar [Negative (3.0)] pyd bagus [Negative (4.0)] capek [Negative (5.0)] katain suami mulu [Negative (1.0)] cerai [Negative (5.0)] gara [Negative (5.0)] pyd kndur'],-5.0,Negative,hidup capek capek eh katain suami btw ngga sih solusi biar pyd bagus capek katain suami mulu cerai gara pyd kndur
vicent doang [Negative (1.0)] sorot mang bokap laku miskiin kah, vicent doang sorot mang bokap laku miskiin kah,['vicent doang [Negative (1.0)] sorot mang bokap laku miskiin kah'],0.0,Neutral,vicent doang sorot mang bokap laku miskiin kah
anak [Negative (3.0)] vincent dag dig dug hahahahhahahhahaha, anak vincent dag dig dug hahahahhahahhahaha,['anak [Negative (3.0)] vincent dag dig dug hahahahhahahhahaha'],-3.0,Negative,anak vincent dag dig dug hahahahhahahhahaha
nungguin [Negative (2.0)] komen bawa [Negative (3.0)] agama [Negative (4.0)] ni, nungguin komen bawa agama ni,['nungguin [Negative (2.0)] komen bawa [Negative (3.0)] agama [Negative (4.0)] ni'],-4.0,Negative,nungguin komen bawa agama ni
ass wr wb hallo [Positive (4.0)] ka gaenak [Negative (4.0)] banget [Positive (1.0)] ngekomen gin ka cerita [Negative (4.0)] kemarin bu butuh [Negative (5.0)] beli [Negative (4.0)] butuh [Negative (6.0)] kampus keluar [Negative (3.0)] ku an skrg sisa [Negative (4.0)] mana atur [Negative (4.0)] jumblah persoalanya pinjam uang kk kenan [Negative (3.0)] tawarin halal senonoh [Negative (5.0)] biar [Negative (4.0)] cuman untung [Negative (1.0)] ngmg tawarin jasa [Positive (4.0)] diperluin pegang [Negative (2.0)] hpku imbang [Negative (3.0)] kerja [Positive (2.0)] skrg fase cari [Negative (3.0)] kerja [Positive (2.0)] samping [Negative (4.0)] kak mana nemuu makas kak baca [Negative (1.0)] komenku berat blok gubris [Negative (2.0)] komenku aja [Positive (1.0)] kak tau [Negative (4.0)] gada urat malu [Negative (4.0)] paksa [Negative (5.0)] nanya [Negative (1.0)] syukur [Positive (5.0)] sedia [Positive (2.0)] bantu [Negative (4.0)] no wa no dana [Positive (4.0)] gopay ovoku akun instagram gabisa didm bole balas [Negative (3.0)] instastory aja [Positive (1.0)] kak gatau [Negative (1.0)] gbisa dm akun igku thanksyou wassalam wr wb, ass wr wb hallo ka gaenak banget ngekomen gin ka cerita kemarin bu butuh beli butuh kampus keluar ku an skrg sisa mana atur jumblah persoalanya pinjam uang kk kenan tawarin halal senonoh biar cuman untung ngmg tawarin jasa diperluin pegang hpku imbang kerja skrg fase cari kerja samping kak mana nemuu makas kak baca komenku berat blok gubris komenku aja kak tau gada urat malu paksa nanya syukur sedia bantu no wa no dana gopay ovoku akun instagram gabisa didm bole balas instastory aja kak gatau gbisa dm akun igku thanksyou wassalam wr wb,['ass wr wb hallo [Positive (4.0)] ka gaenak [Negative (4.0)] banget [Positive (1.0)] ngekomen gin ka cerita [Negative (4.0)] kemarin bu butuh [Negative (5.0)] beli [Negative (4.0)] butuh [Negative (6.0)] kampus keluar [Negative (3.0)] ku an skrg sisa [Negative (4.0)] mana atur [Negative (4.0)] jumblah persoalanya pinjam uang kk kenan [Negative (3.0)] tawarin halal senonoh [Negative (5.0)] biar [Negative (4.0)] cuman untung [Negative (1.0)] ngmg tawarin jasa [Positive (4.0)] diperluin pegang [Negative (2.0)] hpku imbang [Negative (3.0)] kerja [Positive (2.0)] skrg fase cari [Negative (3.0)] kerja [Positive (2.0)] samping [Negative (4.0)] kak mana nemuu makas kak baca [Negative (1.0)] komenku berat blok gubris [Negative (2.0)] komenku aja [Positive (1.0)] kak tau [Negative (4.0)] gada urat malu [Negative (4.0)] paksa [Negative (5.0)] nanya [Negative (1.0)] syukur [Positive (5.0)] sedia [Positive (2.0)] bantu [Negative (4.0)] no wa no dana [Positive (4.0)] gopay ovoku akun instagram gabisa didm bole balas [Negative (3.0)] instastory aja [Positive (1.0)] kak gatau [Negative (1.0)] gbisa dm akun igku thanksyou wassalam wr wb'],0.0,Neutral,ass wr wb hallo ka gaenak banget ngekomen gin ka cerita kemarin bu butuh beli butuh kampus keluar ku an skrg sisa mana atur jumblah persoalanya pinjam uang kk kenan tawarin halal senonoh biar cuman untung ngmg tawarin jasa diperluin pegang hpku imbang kerja skrg fase cari kerja samping kak mana nemuu makas kak baca komenku berat blok gubris komenku aja kak tau gada urat malu paksa nanya syukur sedia bantu no wa no dana gopay ovoku akun instagram gabisa didm bole balas instastory aja kak gatau gbisa dm akun igku thanksyou wassalam wr wb
